SECTOR_NAME,DATA YEAR,ENTRY_COHORT,GROUP,SUBGROUP,TOTAL_COHORT,ASSOC EARNED < 2 YEARS,ASSOC EARNED IN 2 YEARS,ASSOC EARNED IN 3 YEARS,ASSOC EARNED IN 4 YEARS,ASSOC EARNED IN 5 YEARS,ASSOC EARNED IN 6 YEARS,BACH EARNED IN 4 YEARS,BACH EARNED IN 5 YEARS,BACH EARNED IN 6 YEARS,PERCENT STILL ENROLLED,PERCENT TRANSFERRED OUT,IPEDS EXCLUSIONS,OTHER EXCLUSIONS
SUNY,2018-19,Transfer Students,Total,"Transfers In, Total",15526,0.01%,0.09%,0.19%,0.01%,0.01%,0.00%,67.88%,70.22%,71.02%,0.62%,16.38%,0.04%,11.74%
SUNY,2008-09,First-Time Entrants,Total,"First-Time, Total",24588,0.00%,0.10%,0.21%,0.03%,0.02%,0.02%,45.14%,60.22%,63.17%,1.21%,16.17%,0.00%,19.17%
SUNY,2009-10,First-Time Entrants,Total,"First-Time, Total",23599,0.00%,0.11%,0.24%,0.07%,0.02%,0.03%,44.92%,60.57%,63.55%,1.61%,18.99%,0.00%,15.49%
SUNY,2010-11,First-Time Entrants,Total,"First-Time, Total",24697,0.01%,0.13%,0.26%,0.03%,0.03%,0.01%,46.08%,61.21%,64.21%,1.45%,18.43%,0.00%,15.57%
SUNY,2011-12,First-Time Entrants,Total,"First-Time, Total",25509,0.00%,0.08%,0.17%,0.05%,0.01%,0.02%,47.15%,62.08%,64.88%,1.40%,18.04%,0.00%,15.43%
SUNY,2012-13,First-Time Entrants,Total,"First-Time, Total",25873,0.00%,0.07%,0.20%,0.06%,0.02%,0.01%,47.26%,62.02%,64.75%,1.37%,17.94%,0.02%,15.65%
SUNY,2013-14,First-Time Entrants,Total,"First-Time, Total",24855,0.00%,0.06%,0.11%,0.02%,0.02%,0.01%,48.85%,63.46%,66.22%,1.36%,16.88%,0.00%,15.39%
SUNY,2014-15,First-Time Entrants,Total,"First-Time, Total",26039,0.01%,0.07%,0.21%,0.07%,0.03%,0.02%,49.78%,64.18%,66.70%,1.39%,22.74%,0.04%,8.82%
SUNY,2015-16,First-Time Entrants,Total,"First-Time, Total",25447,0.01%,0.07%,0.14%,0.05%,0.02%,0.02%,53.15%,66.57%,68.87%,1.03%,21.58%,0.01%,8.28%
SUNY,2016-17,First-Time Entrants,Total,"First-Time, Total",25988,0.00%,0.10%,0.17%,0.03%,0.03%,0.01%,53.97%,66.65%,68.67%,0.99%,22.90%,0.03%,7.19%
SUNY,2017-18,First-Time Entrants,Total,"First-Time, Total",26443,0.01%,0.11%,0.17%,0.04%,0.00%,0.01%,55.75%,67.54%,69.85%,0.97%,21.98%,0.02%,6.97%
SUNY,2018-19,First-Time Entrants,Total,"First-Time, Total",26806,0.00%,0.12%,0.23%,0.04%,0.01%,0.01%,56.40%,67.91%,69.96%,0.91%,21.53%,0.04%,7.30%
SUNY,2008-09,First-Time Entrants,Disability,Students w Disabilities,694,0.00%,0.14%,0.14%,0.00%,0.00%,0.00%,27.52%,56.63%,63.69%,0.72%,22.91%,0.00%,12.54%
SUNY,2009-10,First-Time Entrants,Disability,Students w Disabilities,168,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,26.19%,54.17%,60.71%,3.57%,26.79%,0.00%,8.93%
SUNY,2010-11,First-Time Entrants,Disability,Students w Disabilities,390,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,27.95%,41.79%,45.38%,1.79%,38.46%,0.00%,14.36%
SUNY,2011-12,First-Time Entrants,Disability,Students w Disabilities,203,0.00%,0.00%,0.00%,0.00%,0.00%,0.49%,41.38%,63.05%,66.50%,0.00%,18.72%,0.00%,14.29%
SUNY,2012-13,First-Time Entrants,Disability,Students w Disabilities,948,0.00%,0.00%,0.00%,0.00%,0.11%,0.00%,53.16%,70.04%,72.78%,0.95%,14.03%,0.00%,12.13%
SUNY,2013-14,First-Time Entrants,Disability,Students w Disabilities,666,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,50.15%,68.47%,69.97%,0.60%,15.02%,0.00%,14.41%
SUNY,2014-15,First-Time Entrants,Disability,Students w Disabilities,158,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,34.81%,57.59%,60.76%,1.27%,27.85%,0.00%,10.13%
SUNY,2015-16,First-Time Entrants,Disability,Students w Disabilities,243,0.00%,0.00%,0.41%,0.00%,0.00%,0.00%,62.96%,74.90%,76.13%,1.23%,8.23%,0.00%,13.99%
SUNY,2016-17,First-Time Entrants,Disability,Students w Disabilities,327,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,59.33%,75.23%,77.98%,1.22%,13.46%,0.00%,7.34%
SUNY,2017-18,First-Time Entrants,Disability,Students w Disabilities,645,0.00%,1.09%,2.95%,0.62%,0.16%,0.00%,44.34%,60.31%,63.57%,1.24%,16.90%,0.00%,14.57%
SUNY,2018-19,First-Time Entrants,Disability,Students w Disabilities,657,0.00%,0.15%,0.30%,0.00%,0.00%,0.00%,53.05%,66.46%,69.66%,1.22%,10.96%,0.15%,17.81%
SUNY,2008-09,First-Time Entrants,High School Credential,New York State Diploma,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
SUNY,2009-10,First-Time Entrants,High School Credential,New York State Diploma,21134,0.00%,0.12%,0.24%,0.07%,0.02%,0.03%,44.59%,60.74%,63.74%,1.61%,20.54%,0.00%,13.76%
SUNY,2010-11,First-Time Entrants,High School Credential,New York State Diploma,21801,0.01%,0.14%,0.28%,0.04%,0.03%,0.01%,45.80%,61.26%,64.30%,1.44%,19.97%,0.00%,13.92%
SUNY,2011-12,First-Time Entrants,High School Credential,New York State Diploma,22419,0.00%,0.08%,0.17%,0.05%,0.01%,0.02%,46.46%,61.97%,64.87%,1.38%,19.71%,0.00%,13.78%
SUNY,2012-13,First-Time Entrants,High School Credential,New York State Diploma,22315,0.00%,0.08%,0.21%,0.06%,0.02%,0.01%,46.60%,62.00%,64.69%,1.41%,19.79%,0.01%,13.80%
SUNY,2013-14,First-Time Entrants,High School Credential,New York State Diploma,21237,0.00%,0.06%,0.11%,0.01%,0.01%,0.01%,48.40%,63.53%,66.31%,1.34%,18.89%,0.00%,13.32%
SUNY,2014-15,First-Time Entrants,High School Credential,New York State Diploma,21963,0.01%,0.07%,0.20%,0.05%,0.03%,0.01%,49.11%,64.21%,66.73%,1.33%,23.53%,0.04%,8.10%
SUNY,2015-16,First-Time Entrants,High School Credential,New York State Diploma,21606,0.01%,0.08%,0.15%,0.06%,0.02%,0.02%,52.41%,66.22%,68.46%,0.93%,22.59%,0.00%,7.76%
SUNY,2016-17,First-Time Entrants,High School Credential,New York State Diploma,21494,0.00%,0.10%,0.19%,0.04%,0.03%,0.01%,53.69%,66.85%,68.70%,0.88%,23.61%,0.02%,6.53%
SUNY,2017-18,First-Time Entrants,High School Credential,New York State Diploma,21962,0.01%,0.09%,0.15%,0.04%,0.00%,0.01%,55.63%,67.73%,69.98%,0.93%,22.53%,0.02%,6.33%
SUNY,2018-19,First-Time Entrants,High School Credential,New York State Diploma,22777,0.00%,0.13%,0.23%,0.04%,0.01%,0.01%,56.19%,68.11%,70.01%,0.84%,22.32%,0.04%,6.53%
SUNY,2008-09,First-Time Entrants,High School Credential,Other US Diploma,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
SUNY,2009-10,First-Time Entrants,High School Credential,Other US Diploma,1522,0.00%,0.07%,0.07%,0.00%,0.07%,0.00%,51.51%,61.17%,63.53%,0.66%,2.56%,0.00%,33.11%
SUNY,2010-11,First-Time Entrants,High School Credential,Other US Diploma,1639,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,52.10%,63.58%,65.83%,0.73%,3.60%,0.00%,29.84%
SUNY,2011-12,First-Time Entrants,High School Credential,Other US Diploma,1719,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,59.51%,67.83%,69.92%,0.70%,2.44%,0.00%,26.93%
SUNY,2012-13,First-Time Entrants,High School Credential,Other US Diploma,1899,0.00%,0.05%,0.11%,0.00%,0.00%,0.00%,56.40%,65.10%,67.16%,0.74%,2.95%,0.11%,29.02%
SUNY,2013-14,First-Time Entrants,High School Credential,Other US Diploma,2071,0.00%,0.10%,0.10%,0.10%,0.10%,0.00%,54.37%,64.32%,65.57%,0.63%,3.38%,0.00%,30.13%
SUNY,2014-15,First-Time Entrants,High School Credential,Other US Diploma,2242,0.00%,0.00%,0.04%,0.18%,0.00%,0.00%,56.43%,65.94%,67.19%,0.62%,21.86%,0.09%,10.08%
SUNY,2015-16,First-Time Entrants,High School Credential,Other US Diploma,2148,0.00%,0.00%,0.05%,0.05%,0.00%,0.00%,62.55%,72.33%,73.96%,0.74%,17.32%,0.05%,7.87%
SUNY,2016-17,First-Time Entrants,High School Credential,Other US Diploma,2397,0.00%,0.08%,0.08%,0.00%,0.00%,0.00%,61.73%,70.12%,71.95%,0.75%,20.73%,0.04%,6.47%
SUNY,2017-18,First-Time Entrants,High School Credential,Other US Diploma,2355,0.00%,0.13%,0.13%,0.00%,0.00%,0.00%,63.13%,72.22%,73.66%,0.55%,19.49%,0.04%,6.16%
SUNY,2018-19,First-Time Entrants,High School Credential,Other US Diploma,2189,0.00%,0.05%,0.09%,0.00%,0.00%,0.00%,60.72%,69.04%,71.01%,0.82%,21.93%,0.09%,6.12%
SUNY,2008-09,First-Time Entrants,High School Credential,Foreign Secondary Credential,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
SUNY,2009-10,First-Time Entrants,High School Credential,Foreign Secondary Credential,409,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,50.12%,63.57%,67.48%,3.91%,7.58%,0.00%,21.03%
SUNY,2010-11,First-Time Entrants,High School Credential,Foreign Secondary Credential,367,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,41.14%,55.31%,59.13%,4.90%,5.99%,0.00%,29.97%
SUNY,2011-12,First-Time Entrants,High School Credential,Foreign Secondary Credential,431,0.00%,0.23%,0.23%,0.00%,0.00%,0.00%,42.23%,55.68%,59.40%,4.64%,6.73%,0.00%,29.00%
SUNY,2012-13,First-Time Entrants,High School Credential,Foreign Secondary Credential,485,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,44.95%,56.29%,61.44%,3.71%,5.36%,0.00%,29.48%
SUNY,2013-14,First-Time Entrants,High School Credential,Foreign Secondary Credential,540,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,44.07%,59.44%,66.30%,4.26%,4.81%,0.00%,24.63%
SUNY,2014-15,First-Time Entrants,High School Credential,Foreign Secondary Credential,578,0.00%,0.35%,0.69%,0.00%,0.00%,0.00%,48.44%,60.21%,65.92%,4.67%,11.07%,0.00%,17.65%
SUNY,2015-16,First-Time Entrants,High School Credential,Foreign Secondary Credential,902,0.00%,0.00%,0.11%,0.00%,0.00%,0.00%,54.43%,66.63%,71.73%,3.55%,7.54%,0.00%,17.07%
SUNY,2016-17,First-Time Entrants,High School Credential,Foreign Secondary Credential,864,0.00%,0.00%,0.00%,0.12%,0.00%,0.00%,55.50%,66.63%,72.77%,2.78%,6.02%,0.12%,18.29%
SUNY,2017-18,First-Time Entrants,High School Credential,Foreign Secondary Credential,1091,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,60.31%,69.84%,73.42%,2.11%,7.61%,0.00%,16.87%
SUNY,2018-19,First-Time Entrants,High School Credential,Foreign Secondary Credential,1218,0.00%,0.00%,0.08%,0.00%,0.00%,0.00%,56.61%,66.89%,71.32%,2.22%,6.57%,0.08%,19.79%
SUNY,2008-09,First-Time Entrants,High School Credential,High School Equivalent,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
SUNY,2009-10,First-Time Entrants,High School Credential,High School Equivalent,74,0.00%,0.00%,2.70%,1.35%,0.00%,1.35%,20.27%,27.03%,29.73%,0.00%,20.27%,0.00%,44.59%
SUNY,2010-11,First-Time Entrants,High School Credential,High School Equivalent,66,0.00%,0.00%,3.03%,0.00%,1.52%,0.00%,12.12%,15.15%,19.70%,1.52%,15.15%,0.00%,59.09%
SUNY,2011-12,First-Time Entrants,High School Credential,High School Equivalent,75,0.00%,1.33%,4.00%,1.33%,1.33%,1.33%,10.67%,14.67%,14.67%,0.00%,18.67%,0.00%,58.67%
SUNY,2012-13,First-Time Entrants,High School Credential,High School Equivalent,155,0.00%,0.00%,1.29%,1.29%,0.65%,0.00%,22.58%,32.90%,36.77%,1.29%,12.90%,0.00%,45.81%
SUNY,2013-14,First-Time Entrants,High School Credential,High School Equivalent,11,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,18.18%,36.36%,36.36%,9.09%,18.18%,0.00%,36.36%
SUNY,2014-15,First-Time Entrants,High School Credential,High School Equivalent,134,0.00%,0.00%,2.99%,2.24%,0.00%,1.49%,13.43%,19.40%,26.87%,2.99%,32.84%,0.00%,30.60%
SUNY,2015-16,First-Time Entrants,High School Credential,High School Equivalent,55,0.00%,1.82%,1.82%,0.00%,0.00%,0.00%,12.73%,18.18%,21.82%,0.00%,21.82%,0.00%,54.55%
SUNY,2016-17,First-Time Entrants,High School Credential,High School Equivalent,47,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,25.53%,34.04%,34.04%,2.13%,19.15%,0.00%,44.68%
SUNY,2017-18,First-Time Entrants,High School Credential,High School Equivalent,62,0.00%,0.00%,1.61%,0.00%,0.00%,0.00%,37.10%,41.94%,45.16%,1.61%,25.81%,0.00%,25.81%
SUNY,2018-19,First-Time Entrants,High School Credential,High School Equivalent,59,0.00%,0.00%,1.72%,0.00%,0.00%,0.00%,36.21%,46.55%,51.72%,0.00%,22.03%,1.69%,23.73%
SUNY,2008-09,First-Time Entrants,High School Credential,No Credential,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
SUNY,2009-10,First-Time Entrants,High School Credential,No Credential,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
SUNY,2010-11,First-Time Entrants,High School Credential,No Credential,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
SUNY,2011-12,First-Time Entrants,High School Credential,No Credential,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
SUNY,2012-13,First-Time Entrants,High School Credential,No Credential,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
SUNY,2013-14,First-Time Entrants,High School Credential,No Credential,5,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,40.00%,60.00%,60.00%,0.00%,0.00%,0.00%,40.00%
SUNY,2014-15,First-Time Entrants,High School Credential,No Credential,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%
SUNY,2015-16,First-Time Entrants,High School Credential,No Credential,8,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,37.50%,87.50%,87.50%,0.00%,12.50%,0.00%,0.00%
SUNY,2016-17,First-Time Entrants,High School Credential,No Credential,2,0.00%,50.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
SUNY,2017-18,First-Time Entrants,High School Credential,No Credential,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%
SUNY,2018-19,First-Time Entrants,High School Credential,No Credential,5,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,40.00%,40.00%,40.00%,0.00%,20.00%,0.00%,40.00%
SUNY,2008-09,First-Time Entrants,High School Credential,Unknown Credential,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
SUNY,2009-10,First-Time Entrants,High School Credential,Unknown Credential,460,0.00%,0.22%,0.87%,0.00%,0.00%,0.00%,37.61%,53.48%,56.96%,3.04%,12.17%,0.00%,26.96%
SUNY,2010-11,First-Time Entrants,High School Credential,Unknown Credential,824,0.00%,0.00%,0.12%,0.00%,0.00%,0.12%,46.60%,61.29%,64.44%,1.46%,12.99%,0.00%,20.87%
SUNY,2011-12,First-Time Entrants,High School Credential,Unknown Credential,865,0.00%,0.12%,0.12%,0.00%,0.00%,0.00%,46.13%,60.69%,62.08%,1.97%,11.21%,0.00%,24.62%
SUNY,2012-13,First-Time Entrants,High School Credential,Unknown Credential,1019,0.00%,0.00%,0.10%,0.00%,0.00%,0.00%,49.46%,63.89%,67.32%,0.69%,11.97%,0.00%,19.92%
SUNY,2013-14,First-Time Entrants,High School Credential,Unknown Credential,991,0.00%,0.10%,0.20%,0.00%,0.00%,0.00%,49.95%,62.76%,65.89%,1.61%,8.68%,0.00%,23.61%
SUNY,2014-15,First-Time Entrants,High School Credential,Unknown Credential,1121,0.00%,0.00%,0.09%,0.09%,0.09%,0.00%,54.73%,67.59%,70.36%,2.14%,13.92%,0.09%,13.29%
SUNY,2015-16,First-Time Entrants,High School Credential,Unknown Credential,728,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,49.04%,63.32%,65.93%,1.65%,21.70%,0.00%,10.71%
SUNY,2016-17,First-Time Entrants,High School Credential,Unknown Credential,1184,0.00%,0.08%,0.08%,0.00%,0.00%,0.00%,43.58%,57.52%,59.88%,2.11%,26.94%,0.00%,10.98%
SUNY,2017-18,First-Time Entrants,High School Credential,Unknown Credential,972,0.00%,0.62%,0.82%,0.21%,0.00%,0.00%,36.83%,51.03%,55.14%,1.54%,31.28%,0.00%,11.01%
SUNY,2018-19,First-Time Entrants,High School Credential,Unknown Credential,558,0.00%,0.36%,0.72%,0.00%,0.00%,0.00%,49.82%,60.04%,63.08%,1.61%,20.61%,0.00%,13.98%
SUNY,2008-09,First-Time Entrants,Grade Point Average,90-100 (or 3.50-4.00),8535,0.00%,0.05%,0.08%,0.01%,0.00%,0.00%,56.73%,70.50%,72.89%,1.00%,12.04%,0.00%,13.98%
SUNY,2009-10,First-Time Entrants,Grade Point Average,90-100 (or 3.50-4.00),9811,0.00%,0.07%,0.09%,0.01%,0.00%,0.00%,56.18%,70.15%,72.55%,1.21%,15.18%,0.00%,10.96%
SUNY,2010-11,First-Time Entrants,Grade Point Average,90-100 (or 3.50-4.00),10141,0.01%,0.07%,0.12%,0.01%,0.00%,0.00%,57.88%,71.47%,73.74%,1.06%,14.34%,0.00%,10.72%
SUNY,2011-12,First-Time Entrants,Grade Point Average,90-100 (or 3.50-4.00),10802,0.00%,0.06%,0.06%,0.00%,0.00%,0.00%,57.99%,71.98%,74.12%,1.06%,13.75%,0.00%,11.02%
SUNY,2012-13,First-Time Entrants,Grade Point Average,90-100 (or 3.50-4.00),11404,0.00%,0.00%,0.04%,0.02%,0.01%,0.00%,57.72%,70.83%,72.81%,1.13%,14.82%,0.00%,11.18%
SUNY,2013-14,First-Time Entrants,Grade Point Average,90-100 (or 3.50-4.00),11255,0.00%,0.04%,0.07%,0.00%,0.00%,0.00%,59.00%,72.22%,74.36%,1.12%,13.83%,0.00%,10.62%
SUNY,2014-15,First-Time Entrants,Grade Point Average,90-100 (or 3.50-4.00),12165,0.00%,0.05%,0.09%,0.02%,0.00%,0.01%,60.32%,73.35%,75.45%,1.24%,19.02%,0.03%,4.16%
SUNY,2015-16,First-Time Entrants,Grade Point Average,90-100 (or 3.50-4.00),11909,0.01%,0.05%,0.08%,0.03%,0.03%,0.00%,63.17%,75.24%,77.06%,0.66%,17.13%,0.01%,5.00%
SUNY,2016-17,First-Time Entrants,Grade Point Average,90-100 (or 3.50-4.00),12164,0.00%,0.10%,0.12%,0.01%,0.01%,0.00%,64.56%,75.64%,77.09%,0.64%,18.12%,0.03%,4.00%
SUNY,2017-18,First-Time Entrants,Grade Point Average,90-100 (or 3.50-4.00),13011,0.01%,0.10%,0.14%,0.01%,0.00%,0.00%,65.69%,75.91%,77.76%,0.73%,17.41%,0.03%,3.94%
SUNY,2018-19,First-Time Entrants,Grade Point Average,90-100 (or 3.50-4.00),12996,0.00%,0.12%,0.16%,0.02%,0.01%,0.00%,66.27%,76.20%,77.79%,0.57%,17.23%,0.02%,4.22%
SUNY,2008-09,First-Time Entrants,Grade Point Average,80-89.9 (or 2.50-3.49),11683,0.00%,0.09%,0.23%,0.03%,0.03%,0.01%,37.00%,54.04%,57.51%,1.29%,21.14%,0.00%,19.76%
SUNY,2009-10,First-Time Entrants,Grade Point Average,80-89.9 (or 2.50-3.49),10499,0.00%,0.15%,0.27%,0.09%,0.02%,0.05%,34.87%,53.40%,56.83%,1.95%,24.33%,0.00%,16.47%
SUNY,2010-11,First-Time Entrants,Grade Point Average,80-89.9 (or 2.50-3.49),11340,0.00%,0.09%,0.22%,0.05%,0.02%,0.01%,35.96%,53.59%,57.35%,1.65%,23.77%,0.00%,16.93%
SUNY,2011-12,First-Time Entrants,Grade Point Average,80-89.9 (or 2.50-3.49),11138,0.01%,0.06%,0.18%,0.05%,0.01%,0.03%,37.13%,53.85%,57.24%,1.58%,23.68%,0.00%,17.22%
SUNY,2012-13,First-Time Entrants,Grade Point Average,80-89.9 (or 2.50-3.49),11062,0.00%,0.10%,0.26%,0.05%,0.02%,0.01%,36.39%,53.97%,57.36%,1.52%,23.10%,0.00%,17.69%
SUNY,2013-14,First-Time Entrants,Grade Point Average,80-89.9 (or 2.50-3.49),10453,0.00%,0.09%,0.16%,0.04%,0.04%,0.02%,37.20%,54.54%,57.86%,1.52%,22.16%,0.00%,18.21%
SUNY,2014-15,First-Time Entrants,Grade Point Average,80-89.9 (or 2.50-3.49),9540,0.02%,0.08%,0.19%,0.05%,0.03%,0.01%,38.14%,55.27%,58.12%,1.36%,29.45%,0.05%,10.73%
SUNY,2015-16,First-Time Entrants,Grade Point Average,80-89.9 (or 2.50-3.49),9411,0.01%,0.11%,0.22%,0.10%,0.01%,0.04%,40.30%,55.90%,58.65%,1.24%,28.97%,0.00%,10.75%
SUNY,2016-17,First-Time Entrants,Grade Point Average,80-89.9 (or 2.50-3.49),9873,0.00%,0.11%,0.23%,0.04%,0.03%,0.02%,41.24%,55.82%,58.24%,1.38%,30.63%,0.01%,9.43%
SUNY,2017-18,First-Time Entrants,Grade Point Average,80-89.9 (or 2.50-3.49),9326,0.01%,0.15%,0.25%,0.10%,0.01%,0.01%,42.63%,56.27%,59.06%,1.30%,29.86%,0.00%,9.40%
SUNY,2018-19,First-Time Entrants,Grade Point Average,80-89.9 (or 2.50-3.49),9453,0.00%,0.11%,0.28%,0.04%,0.00%,0.01%,43.46%,57.19%,59.75%,1.34%,28.75%,0.04%,9.81%
SUNY,2008-09,First-Time Entrants,Grade Point Average,70-79.9 (or 1.50-2.49),1301,0.00%,0.31%,0.38%,0.15%,0.00%,0.00%,17.29%,33.67%,38.89%,3.00%,21.29%,0.00%,36.28%
SUNY,2009-10,First-Time Entrants,Grade Point Average,70-79.9 (or 1.50-2.49),976,0.00%,0.20%,0.41%,0.10%,0.00%,0.00%,18.85%,38.01%,43.55%,2.25%,25.10%,0.00%,28.59%
SUNY,2010-11,First-Time Entrants,Grade Point Average,70-79.9 (or 1.50-2.49),1034,0.00%,0.19%,0.29%,0.00%,0.10%,0.00%,17.99%,35.40%,39.75%,2.61%,26.21%,0.00%,31.04%
SUNY,2011-12,First-Time Entrants,Grade Point Average,70-79.9 (or 1.50-2.49),958,0.00%,0.00%,0.21%,0.10%,0.00%,0.00%,15.24%,34.76%,40.50%,2.82%,25.68%,0.00%,30.69%
SUNY,2012-13,First-Time Entrants,Grade Point Average,70-79.9 (or 1.50-2.49),875,0.00%,0.11%,0.23%,0.00%,0.00%,0.00%,17.94%,33.37%,38.29%,2.74%,26.17%,0.00%,32.57%
SUNY,2013-14,First-Time Entrants,Grade Point Average,70-79.9 (or 1.50-2.49),668,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,15.42%,30.54%,35.48%,3.14%,28.44%,0.00%,32.93%
SUNY,2014-15,First-Time Entrants,Grade Point Average,70-79.9 (or 1.50-2.49),504,0.00%,0.00%,0.40%,0.20%,0.20%,0.00%,20.28%,34.99%,38.77%,2.18%,35.91%,0.20%,22.22%
SUNY,2015-16,First-Time Entrants,Grade Point Average,70-79.9 (or 1.50-2.49),341,0.00%,0.00%,0.29%,0.29%,0.00%,0.29%,24.93%,34.60%,38.12%,1.47%,38.42%,0.00%,21.11%
SUNY,2016-17,First-Time Entrants,Grade Point Average,70-79.9 (or 1.50-2.49),358,0.00%,0.28%,1.12%,0.84%,0.28%,0.28%,22.07%,35.20%,37.71%,2.51%,37.99%,0.00%,19.27%
